晚安猫仙仙,1424515755,被鸭子掐过？,2019/12/13 12:48
叶与樱,1386719560,丑美丑美的嗓音 ,2019/12/13 12:33
身上扛個大肉包,1978407974,厦大学长替你打call,2019/12/13 12:31
陆时尧,269265562,加油 ,2019/12/13 12:27
记忆里的绅士,136020908,我178天，加油,2019/12/13 12:24
在寒假装死的王羽,314529268,ky了啊，一点也不像,2019/12/13 12:24
燕_镇魂女孩,558091016,英语曾老师给我们放了这首歌 喜欢她的美丽与魅力,2019/12/13 12:24
安全著路,481093888,这首歌第一次分享给我朋友 他说好听 我觉得这个朋友还行,2019/12/13 12:23
叫旸哥,2030841132,其实这首歌的背景很心酸，是一个街头艺人的故事，有兴趣的可以去了解一下,2019/12/13 12:22
高考拼了,606430919,同是高三，加油,2019/12/13 12:10
_个小可爱,626325272,多比 ,2019/12/13 12:09
GN零,1428347164,1,2019/12/13 12:05
GN零,1428347164,每天一遍 防止变老,2019/12/13 12:05
_个小可爱,626325272,第一次听到这样的嗓音 ,2019/12/13 12:04
慧瑜09,34223332,哈哈哈 大哭 大哭 大哭 ,2019/12/13 12:03
狗头龙,98589696,说不定是被掐过的天使吻过的呢,2019/12/13 12:00
丘三岳,591519912,屁，是刘欢,2019/12/13 11:58
Touca,404513343,同山西，大一，大学很美好，你要很努力！ 大笑 ,2019/12/13 11:52
久腻先生,305137675,希望世界安静 让所有情绪都见鬼.,2019/12/13 11:49
樱花庄的我,121689797,sorry我是搜被天使掐过的嗓子过来的,2019/12/13 11:46
YING_11,395384085,这旋律 口音 真的模型 ,2019/12/13 11:41
Ant秋白,1535385684,一起上瘾吧,2019/12/13 11:37
挑剔的音乐疯子,1602968,不删留着过年？,2019/12/13 11:33
白姐姐的迷妹青,540752805,最强宿舍起床去对面男生宿管大爷最爱..........,2019/12/13 11:32
映射绿萝藤,552014047,早上听歌最有感觉,2019/12/13 11:29
基耀不娇,1381007424,然而我就是喜欢这种声音,2019/12/13 11:16
守护纱雾酱,467050503,这歌喉 令人上头,2019/12/13 11:15
凡冰17,1686662608,不是第一次听了，但是突然觉得好好听，看来听歌跟心情有很大的关系,2019/12/13 11:14
衿添,418008843,上头呀！,2019/12/13 11:05
章心鱼,405763099,对对对,2019/12/13 11:03
青年先疯队队长GD,107182245,同江苏考生 今年刚高考完 终于熬出头了 你加油阿！,2019/12/13 11:03
_intern__,118009028,这个魔性的口音为什么如此让人上瘾,2019/12/13 10:55
b17599480765,1534333167,。v送春春春春春春 VVVVVVF VVVV 春 春。。。VVDV。。。。。。。 。。不。。。。。。。。。。。。。。春。。。。。。春。v,2019/12/13 10:51
老司机来咯开车了,316374496,外文歌三大特征 1.内容黄 2. 听不懂 3.带劲,2019/12/13 10:46
草鱼哈,1364001817,因为它难听又好听,2019/12/13 10:46
咿呀咿呀白邦妮,370708213,这个唐老鸭变声了么,2019/12/13 10:36
胆小且卑微的丠輑君,396486028,每天一遍，防止变老,2019/12/13 10:33
飞天小可爱yy,121335248,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈正无聊看着这个笑晕哈哈哈哈哈,2019/12/13 10:29
301Monster,317201887,7.31那天我在做英语真题 12.13在复习肖四 希望八天之后有个好结果,2019/12/13 10:28
易禾文,384608074,这首歌就是诠释着“真香啊”,2019/12/13 10:25
大卫路路路2013,1706468019,爱爱爱！！,2019/12/13 10:22
小-艾登,467384178,xswl哈哈哈哈哈哈哈,2019/12/13 10:16
二十岁负责唱歌蟹蟹,1434972111,笑死在热评,2019/12/13 10:15
秣兮吖,418748130,第一遍 这什么歌啊？好难听啊第二遍 好像有点上头第三遍 真香,2019/12/13 10:05
猫红了顔,576645495,还好只是删了，不是杀了,2019/12/13 10:03
kqzy,1337245761,感觉好像是哪个剧里的bgm，似曾相识的感觉呢。,2019/12/13 10:01
